"account_id";"district_id";"frequency";"date"
4127;50;"POPLATEK MESICNE";250503
3791;1;"POPLATEK TYDNE";250503
3531;59;"POPLATEK MESICNE";250503
2994;77;"POPLATEK MESICNE";250503
1328;8;"POPLATEK MESICNE";250504
97;74;"POPLATEK MESICNE";250505
3648;61;"POPLATEK MESICNE";250506
2591;1;"POPLATEK MESICNE";250506
1614;63;"POPLATEK MESICNE";250507
706;49;"POPLATEK MESICNE";250507
2232;1;"POPLATEK MESICNE";250507
2946;54;"POPLATEK MESICNE";250507
2346;27;"POPLATEK MESICNE";250508
3736;54;"POPLATEK MESICNE";250508
3887;62;"POPLATEK MESICNE";250508
1672;5;"POPLATEK MESICNE";250508
1752;68;"POPLATEK MESICNE";250508
1996;6;"POPLATEK TYDNE";250508
1244;68;"POPLATEK MESICNE";250508
1213;36;"POPLATEK MESICNE";250508
3928;24;"POPLATEK MESICNE";250508
1045;3;"POPLATEK MESICNE";250509
302;7;"POPLATEK MESICNE";250509
444;26;"POPLATEK MESICNE";250509
2035;53;"POPLATEK MESICNE";250510
3942;27;"POPLATEK TYDNE";250510
9494;21;"POPLATEK MESICNE";250510
913;59;"POPLATEK MESICNE";250510
3248;77;"POPLATEK MESICNE";250511
51;67;"POPLATEK MESICNE";250511
132;40;"POPLATEK PO OBRATU";250511
3512;46;"POPLATEK MESICNE";250511
6792;1;"POPLATEK MESICNE";250511
491;44;"POPLATEK MESICNE";250512
9513;59;"POPLATEK MESICNE";250512
684;49;"POPLATEK MESICNE";250512
3285;43;"POPLATEK MESICNE";250512
3434;32;"POPLATEK MESICNE";250513
2619;20;"POPLATEK MESICNE";250513
6158;67;"POPLATEK MESICNE";250513
1013;59;"POPLATEK MESICNE";250513
3523;65;"POPLATEK MESICNE";250514
136;74;"POPLATEK MESICNE";250514
632;29;"POPLATEK MESICNE";250514
3769;3;"POPLATEK MESICNE";250514
2757;54;"POPLATEK MESICNE";250514
360;32;"POPLATEK MESICNE";250514
9199;72;"POPLATEK MESICNE";250515
2752;74;"POPLATEK MESICNE";250515
10694;73;"POPLATEK TYDNE";250515
76;52;"POPLATEK MESICNE";250516
1924;66;"POPLATEK MESICNE";250516
8772;1;"POPLATEK MESICNE";250516
2505;60;"POPLATEK MESICNE";250516
7542;54;"POPLATEK MESICNE";250516
1074;59;"POPLATEK MESICNE";250516
3495;54;"POPLATEK MESICNE";250517
1904;70;"POPLATEK MESICNE";250518
1040;19;"POPLATEK MESICNE";250518
776;66;"POPLATEK MESICNE";250518
3162;63;"POPLATEK TYDNE";250518
379;32;"POPLATEK MESICNE";250518
3731;70;"POPLATEK MESICNE";250520
1323;43;"POPLATEK MESICNE";250520
580;75;"POPLATEK MESICNE";250520
2805;39;"POPLATEK MESICNE";250520
1399;45;"POPLATEK MESICNE";250520
1210;28;"POPLATEK MESICNE";250521
8972;70;"POPLATEK MESICNE";250521
891;34;"POPLATEK MESICNE";250523
2888;19;"POPLATEK MESICNE";250523
832;42;"POPLATEK MESICNE";250524
1905;34;"POPLATEK MESICNE";250525
7713;50;"POPLATEK TYDNE";250525
4099;54;"POPLATEK MESICNE";250526
3055;15;"POPLATEK MESICNE";250526
1715;60;"POPLATEK MESICNE";250526
1646;1;"POPLATEK TYDNE";250527
612;1;"POPLATEK MESICNE";250527
450;59;"POPLATEK MESICNE";250528
10445;72;"POPLATEK MESICNE";250529
268;3;"POPLATEK MESICNE";250529
3240;35;"POPLATEK TYDNE";250529
877;1;"POPLATEK MESICNE";250529
621;52;"POPLATEK MESICNE";250601
1124;26;"POPLATEK MESICNE";250602
687;27;"POPLATEK MESICNE";250602
3590;57;"POPLATEK MESICNE";250602
3459;76;"POPLATEK MESICNE";250602
2389;40;"POPLATEK MESICNE";250602
2837;46;"POPLATEK MESICNE";250602
2190;41;"POPLATEK TYDNE";250604
3746;70;"POPLATEK MESICNE";250604
2982;19;"POPLATEK MESICNE";250604
9263;68;"POPLATEK MESICNE";250604
1405;53;"POPLATEK MESICNE";250604
1954;72;"POPLATEK MESICNE";250605
1973;71;"POPLATEK MESICNE";250605
3448;58;"POPLATEK TYDNE";250606
1913;48;"POPLATEK MESICNE";250606
958;72;"POPLATEK MESICNE";250606
3199;66;"POPLATEK MESICNE";250606
375;68;"POPLATEK MESICNE";250607
1270;55;"POPLATEK PO OBRATU";250607
9548;62;"POPLATEK MESICNE";250607
3522;16;"POPLATEK MESICNE";250607
669;35;"POPLATEK MESICNE";250607
732;38;"POPLATEK MESICNE";250607
4585;27;"POPLATEK MESICNE";250608
171;46;"POPLATEK MESICNE";250608
3676;58;"POPLATEK MESICNE";250608
1082;2;"POPLATEK MESICNE";250608
6699;35;"POPLATEK MESICNE";250608
1219;1;"POPLATEK MESICNE";250608
4803;26;"POPLATEK MESICNE";250608
1528;50;"POPLATEK MESICNE";250608
9510;1;"POPLATEK MESICNE";250609
7926;69;"POPLATEK TYDNE";250609
3591;1;"POPLATEK PO OBRATU";250609
1058;47;"POPLATEK MESICNE";250611
1431;41;"POPLATEK MESICNE";250611
181;21;"POPLATEK MESICNE";250611
603;62;"POPLATEK MESICNE";250611
409;1;"POPLATEK MESICNE";250611
3584;55;"POPLATEK MESICNE";250612
93;2;"POPLATEK MESICNE";250612
2104;48;"POPLATEK MESICNE";250612
2710;12;"POPLATEK MESICNE";250612
3957;33;"POPLATEK TYDNE";250613
1869;1;"POPLATEK MESICNE";250614
2397;70;"POPLATEK MESICNE";250614
2603;9;"POPLATEK MESICNE";250614
3723;2;"POPLATEK MESICNE";250614
3668;1;"POPLATEK MESICNE";250615
2400;40;"POPLATEK MESICNE";250615
3015;19;"POPLATEK MESICNE";250615
558;10;"POPLATEK MESICNE";250615
3114;1;"POPLATEK MESICNE";250615
4626;9;"POPLATEK MESICNE";250615
1444;70;"POPLATEK MESICNE";250616
4447;62;"POPLATEK MESICNE";250616
3515;68;"POPLATEK MESICNE";250616
8158;48;"POPLATEK TYDNE";250616
848;31;"POPLATEK MESICNE";250616
1086;37;"POPLATEK MESICNE";250617
2602;46;"POPLATEK MESICNE";250617
4768;39;"POPLATEK MESICNE";250617
507;52;"POPLATEK MESICNE";250617
3647;77;"POPLATEK MESICNE";250617
3180;1;"POPLATEK MESICNE";250618
1271;17;"POPLATEK MESICNE";250618
2870;1;"POPLATEK MESICNE";250618
3645;36;"POPLATEK MESICNE";250618
3239;5;"POPLATEK MESICNE";250619
3485;53;"POPLATEK MESICNE";250619
567;15;"POPLATEK MESICNE";250619
373;67;"POPLATEK MESICNE";250620
2977;28;"POPLATEK MESICNE";250620
488;25;"POPLATEK MESICNE";250620
3120;1;"POPLATEK MESICNE";250620
3801;1;"POPLATEK MESICNE";250620
72;1;"POPLATEK TYDNE";250620
10361;21;"POPLATEK MESICNE";250621
587;19;"POPLATEK MESICNE";250621
1097;67;"POPLATEK MESICNE";250622
3206;38;"POPLATEK MESICNE";250622
3696;1;"POPLATEK MESICNE";250622
2387;70;"POPLATEK MESICNE";250622
3585;1;"POPLATEK MESICNE";250623
2706;47;"POPLATEK MESICNE";250623
2773;38;"POPLATEK MESICNE";250623
1781;10;"POPLATEK MESICNE";250623
962;64;"POPLATEK MESICNE";250624
2395;3;"POPLATEK MESICNE";250624
3227;1;"POPLATEK MESICNE";250624
2295;57;"POPLATEK MESICNE";250625
9631;11;"POPLATEK MESICNE";250625
140;24;"POPLATEK MESICNE";250625
788;12;"POPLATEK MESICNE";250625
2040;75;"POPLATEK MESICNE";250625
1029;26;"POPLATEK MESICNE";250625
3318;62;"POPLATEK MESICNE";250625
2420;35;"POPLATEK MESICNE";250625
3432;1;"POPLATEK MESICNE";250625
6688;16;"POPLATEK MESICNE";250625
3899;22;"POPLATEK MESICNE";250625
1275;32;"POPLATEK MESICNE";250626
1087;55;"POPLATEK MESICNE";250626
1396;46;"POPLATEK MESICNE";250626
3573;59;"POPLATEK MESICNE";250627
3149;57;"POPLATEK MESICNE";250627
1007;1;"POPLATEK MESICNE";250628
4379;44;"POPLATEK MESICNE";250628
2950;62;"POPLATEK MESICNE";250628
3793;5;"POPLATEK MESICNE";250628
3588;33;"POPLATEK MESICNE";250628
878;52;"POPLATEK MESICNE";250629
3864;33;"POPLATEK MESICNE";250701
1266;57;"POPLATEK MESICNE";250701
3089;12;"POPLATEK TYDNE";250702
7181;77;"POPLATEK PO OBRATU";250702
1241;53;"POPLATEK MESICNE";250702
1004;70;"POPLATEK MESICNE";250702
2344;13;"POPLATEK MESICNE";250702
2530;74;"POPLATEK MESICNE";250702
170;59;"POPLATEK MESICNE";250702
2319;58;"POPLATEK MESICNE";250702
7033;75;"POPLATEK MESICNE";250703
88;31;"POPLATEK MESICNE";250703
1480;41;"POPLATEK TYDNE";250703
2526;16;"POPLATEK MESICNE";250704
2604;68;"POPLATEK MESICNE";250704
5269;49;"POPLATEK MESICNE";250704
3563;1;"POPLATEK MESICNE";250704
3550;68;"POPLATEK MESICNE";250704
1903;11;"POPLATEK MESICNE";250705
3153;2;"POPLATEK MESICNE";250705
265;19;"POPLATEK MESICNE";250705
2812;18;"POPLATEK MESICNE";250705
1609;41;"POPLATEK MESICNE";250705
2737;69;"POPLATEK MESICNE";250706
7101;54;"POPLATEK MESICNE";250706
313;73;"POPLATEK MESICNE";250706
2593;5;"POPLATEK MESICNE";250706
1232;48;"POPLATEK MESICNE";250706
2108;74;"POPLATEK MESICNE";250706
3694;70;"POPLATEK MESICNE";250706
1289;72;"POPLATEK MESICNE";250707
2445;52;"POPLATEK MESICNE";250707
7733;19;"POPLATEK TYDNE";250708
1758;21;"POPLATEK MESICNE";250708
9859;27;"POPLATEK MESICNE";250708
10711;36;"POPLATEK MESICNE";250708
725;70;"POPLATEK MESICNE";250708
1739;3;"POPLATEK MESICNE";250708
10202;70;"POPLATEK MESICNE";250708
506;67;"POPLATEK MESICNE";250708
955;59;"POPLATEK MESICNE";250708
932;20;"POPLATEK MESICNE";250708
413;18;"POPLATEK MESICNE";250709
3334;67;"POPLATEK MESICNE";250709
2625;48;"POPLATEK TYDNE";250709
2147;28;"POPLATEK MESICNE";250710
984;2;"POPLATEK MESICNE";250710
3848;20;"POPLATEK MESICNE";250710
2825;54;"POPLATEK MESICNE";250710
5602;19;"POPLATEK PO OBRATU";250710
1094;35;"POPLATEK MESICNE";250710
690;10;"POPLATEK MESICNE";250711
2945;6;"POPLATEK MESICNE";250711
573;1;"POPLATEK TYDNE";250711
2131;70;"POPLATEK MESICNE";250711
2821;54;"POPLATEK MESICNE";250712
2112;44;"POPLATEK MESICNE";250712
2506;22;"POPLATEK PO OBRATU";250712
1078;1;"POPLATEK MESICNE";250712
1895;35;"POPLATEK MESICNE";250712
2961;9;"POPLATEK MESICNE";250712
3426;9;"POPLATEK TYDNE";250713
3204;61;"POPLATEK MESICNE";250713
2887;76;"POPLATEK MESICNE";250713
2468;4;"POPLATEK MESICNE";250713
3350;74;"POPLATEK MESICNE";250713
858;52;"POPLATEK MESICNE";250713
2359;54;"POPLATEK MESICNE";250714
3726;54;"POPLATEK MESICNE";250714
584;31;"POPLATEK MESICNE";250714
392;1;"POPLATEK MESICNE";250714
869;16;"POPLATEK MESICNE";250715
526;67;"POPLATEK MESICNE";250716
571;72;"POPLATEK MESICNE";250716
3946;70;"POPLATEK MESICNE";250716
2573;4;"POPLATEK MESICNE";250716
593;48;"POPLATEK MESICNE";250716
4086;66;"POPLATEK MESICNE";250717
6461;50;"POPLATEK MESICNE";250717
110;36;"POPLATEK MESICNE";250717
9138;26;"POPLATEK MESICNE";250718
5837;5;"POPLATEK MESICNE";250718
971;12;"POPLATEK MESICNE";250718
81;74;"POPLATEK MESICNE";250718
4537;53;"POPLATEK TYDNE";250718
2266;50;"POPLATEK MESICNE";250719
137;70;"POPLATEK MESICNE";250719
3562;50;"POPLATEK MESICNE";250719
1893;48;"POPLATEK MESICNE";250720
2882;44;"POPLATEK MESICNE";250720
5250;8;"POPLATEK TYDNE";250720
7674;1;"POPLATEK MESICNE";250721
11123;39;"POPLATEK MESICNE";250721
1765;18;"POPLATEK MESICNE";250721
847;2;"POPLATEK MESICNE";250721
4618;3;"POPLATEK MESICNE";250721
3543;74;"POPLATEK MESICNE";250721
1471;1;"POPLATEK MESICNE";250721
3472;55;"POPLATEK MESICNE";250721
2407;1;"POPLATEK MESICNE";250721
378;68;"POPLATEK MESICNE";250722
1188;16;"POPLATEK MESICNE";250722
2652;1;"POPLATEK MESICNE";250722
3526;1;"POPLATEK MESICNE";250722
113;55;"POPLATEK MESICNE";250722
3733;33;"POPLATEK MESICNE";250722
683;74;"POPLATEK MESICNE";250722
3494;60;"POPLATEK MESICNE";250722
3518;9;"POPLATEK MESICNE";250722
4320;61;"POPLATEK MESICNE";250723
6495;6;"POPLATEK MESICNE";250723
3511;70;"POPLATEK MESICNE";250723
303;71;"POPLATEK MESICNE";250725
3932;74;"POPLATEK MESICNE";250725
2717;74;"POPLATEK MESICNE";250725
2983;42;"POPLATEK MESICNE";250725
1490;5;"POPLATEK MESICNE";250725
3443;45;"POPLATEK MESICNE";250726
11027;32;"POPLATEK TYDNE";250726
3491;51;"POPLATEK MESICNE";250727
6453;34;"POPLATEK MESICNE";250727
7907;70;"POPLATEK MESICNE";250727
2291;49;"POPLATEK MESICNE";250727
1900;27;"POPLATEK MESICNE";250727
4389;77;"POPLATEK MESICNE";250728
3192;18;"POPLATEK MESICNE";250728
836;46;"POPLATEK MESICNE";250728
3880;3;"POPLATEK MESICNE";250728
7424;68;"POPLATEK MESICNE";250728
1187;55;"POPLATEK MESICNE";250728
25;68;"POPLATEK MESICNE";250728
10954;25;"POPLATEK MESICNE";250729
1571;66;"POPLATEK MESICNE";250729
1160;39;"POPLATEK TYDNE";250729
1985;20;"POPLATEK MESICNE";250729
3359;8;"POPLATEK MESICNE";250730
9646;1;"POPLATEK TYDNE";250730
1906;1;"POPLATEK MESICNE";250801
194;44;"POPLATEK MESICNE";250801
371;12;"POPLATEK MESICNE";250802
9159;64;"POPLATEK MESICNE";250802
3040;17;"POPLATEK MESICNE";250803
4071;64;"POPLATEK MESICNE";250803
2278;1;"POPLATEK MESICNE";250803
2350;18;"POPLATEK MESICNE";250804
4438;48;"POPLATEK MESICNE";250804
2004;42;"POPLATEK MESICNE";250804
2101;9;"POPLATEK MESICNE";250804
3397;49;"POPLATEK MESICNE";250804
1267;43;"POPLATEK MESICNE";250805
2102;41;"POPLATEK MESICNE";250805
1654;30;"POPLATEK MESICNE";250805
2383;68;"POPLATEK MESICNE";250805
2134;52;"POPLATEK MESICNE";250806
1738;15;"POPLATEK MESICNE";250806
1576;35;"POPLATEK TYDNE";250806
3614;19;"POPLATEK MESICNE";250807
2066;25;"POPLATEK MESICNE";250807
2117;48;"POPLATEK MESICNE";250807
436;30;"POPLATEK MESICNE";250807
2329;1;"POPLATEK MESICNE";250807
4442;54;"POPLATEK MESICNE";250808
1325;26;"POPLATEK MESICNE";250808
715;32;"POPLATEK MESICNE";250808
9491;7;"POPLATEK TYDNE";250808
2917;68;"POPLATEK MESICNE";250808
503;1;"POPLATEK MESICNE";250808
2794;74;"POPLATEK MESICNE";250808
2191;1;"POPLATEK MESICNE";250808
2947;57;"POPLATEK MESICNE";250809
2086;70;"POPLATEK TYDNE";250809
3020;3;"POPLATEK MESICNE";250809
1211;49;"POPLATEK MESICNE";250809
2724;11;"POPLATEK MESICNE";250809
963;7;"POPLATEK MESICNE";250809
3749;68;"POPLATEK MESICNE";250810
1223;70;"POPLATEK MESICNE";250810
613;74;"POPLATEK PO OBRATU";250810
2149;7;"POPLATEK MESICNE";250811
416;6;"POPLATEK MESICNE";250811
1501;50;"POPLATEK MESICNE";250811
2114;30;"POPLATEK MESICNE";250811
176;71;"POPLATEK TYDNE";250812
3066;74;"POPLATEK MESICNE";250812
911;60;"POPLATEK MESICNE";250812
779;16;"POPLATEK MESICNE";250813
916;1;"POPLATEK MESICNE";250813
271;1;"POPLATEK MESICNE";250813
2439;74;"POPLATEK MESICNE";250813
2210;31;"POPLATEK MESICNE";250813
1885;47;"POPLATEK MESICNE";250813
447;5;"POPLATEK MESICNE";250814
3549;27;"POPLATEK MESICNE";250814
1563;47;"POPLATEK MESICNE";250814
753;31;"POPLATEK MESICNE";250814
2764;53;"POPLATEK MESICNE";250815
2973;23;"POPLATEK MESICNE";250815
2209;65;"POPLATEK MESICNE";250815
2013;54;"POPLATEK MESICNE";250815
1935;38;"POPLATEK MESICNE";250815
382;14;"POPLATEK MESICNE";250816
42;39;"POPLATEK MESICNE";250816
945;18;"POPLATEK MESICNE";250816
8038;47;"POPLATEK MESICNE";250817
967;15;"POPLATEK MESICNE";250817
3741;65;"POPLATEK MESICNE";250818
3311;8;"POPLATEK MESICNE";250818
656;3;"POPLATEK MESICNE";250818
1667;56;"POPLATEK MESICNE";250818
3789;6;"POPLATEK MESICNE";250818
7637;46;"POPLATEK MESICNE";250819
4010;30;"POPLATEK MESICNE";250819
4144;1;"POPLATEK MESICNE";250819
3347;4;"POPLATEK MESICNE";250819
2976;13;"POPLATEK MESICNE";250819
4480;58;"POPLATEK MESICNE";250819
4969;60;"POPLATEK TYDNE";250819
1274;54;"POPLATEK TYDNE";250819
7099;1;"POPLATEK MESICNE";250820
166;17;"POPLATEK MESICNE";250820
1367;74;"POPLATEK MESICNE";250820
2795;11;"POPLATEK MESICNE";250820
2034;54;"POPLATEK MESICNE";250821
2622;1;"POPLATEK MESICNE";250821
10562;51;"POPLATEK MESICNE";250821
1593;16;"POPLATEK MESICNE";250822
3004;11;"POPLATEK MESICNE";250822
617;74;"POPLATEK MESICNE";250823
2746;24;"POPLATEK MESICNE";250823
3427;36;"POPLATEK MESICNE";250823
58;29;"POPLATEK MESICNE";250823
918;60;"POPLATEK MESICNE";250823
324;1;"POPLATEK MESICNE";250823
9826;68;"POPLATEK MESICNE";250823
2094;73;"POPLATEK MESICNE";250823
20;74;"POPLATEK MESICNE";250824
2930;1;"POPLATEK MESICNE";250824
182;47;"POPLATEK MESICNE";250824
1517;5;"POPLATEK MESICNE";250824
4186;1;"POPLATEK MESICNE";250825
3467;17;"POPLATEK MESICNE";250825
1350;21;"POPLATEK TYDNE";250825
10220;44;"POPLATEK MESICNE";250826
2792;1;"POPLATEK MESICNE";250826
1504;1;"POPLATEK MESICNE";250826
3161;48;"POPLATEK MESICNE";250826
987;15;"POPLATEK MESICNE";250827
2360;26;"POPLATEK MESICNE";250827
399;1;"POPLATEK MESICNE";250827
637;49;"POPLATEK MESICNE";250827
3353;74;"POPLATEK MESICNE";250827
4588;12;"POPLATEK MESICNE";250827
10;54;"POPLATEK MESICNE";250828
2113;7;"POPLATEK MESICNE";250828
2677;5;"POPLATEK MESICNE";250828
6062;24;"POPLATEK MESICNE";250828
2065;61;"POPLATEK MESICNE";250828
1894;6;"POPLATEK MESICNE";250829
1117;68;"POPLATEK MESICNE";250829
833;31;"POPLATEK MESICNE";250829
3155;28;"POPLATEK MESICNE";250829
242;69;"POPLATEK MESICNE";250829
812;1;"POPLATEK MESICNE";250830
3774;72;"POPLATEK MESICNE";250830
3272;53;"POPLATEK MESICNE";250830
7990;9;"POPLATEK MESICNE";250830
7262;70;"POPLATEK MESICNE";250830
3504;70;"POPLATEK MESICNE";250830
2347;38;"POPLATEK MESICNE";250830
269;3;"POPLATEK MESICNE";250830
1258;3;"POPLATEK MESICNE";250901
3418;42;"POPLATEK PO OBRATU";250902
871;1;"POPLATEK MESICNE";250902
2953;1;"POPLATEK MESICNE";250902
3126;17;"POPLATEK MESICNE";250903
1293;40;"POPLATEK MESICNE";250903
406;63;"POPLATEK MESICNE";250903
4456;14;"POPLATEK MESICNE";250903
174;52;"POPLATEK MESICNE";250904
694;67;"POPLATEK MESICNE";250904
2885;1;"POPLATEK MESICNE";250904
2872;1;"POPLATEK MESICNE";250904
920;58;"POPLATEK MESICNE";250905
1525;57;"POPLATEK MESICNE";250905
1997;74;"POPLATEK MESICNE";250905
1679;68;"POPLATEK MESICNE";250905
7082;57;"POPLATEK MESICNE";250906
1910;60;"POPLATEK MESICNE";250906
5362;76;"POPLATEK TYDNE";250906
1408;10;"POPLATEK MESICNE";250907
125;2;"POPLATEK PO OBRATU";250907
2655;1;"POPLATEK MESICNE";250907
2314;2;"POPLATEK MESICNE";250907
297;74;"POPLATEK MESICNE";250908
2914;4;"POPLATEK MESICNE";250908
4405;41;"POPLATEK MESICNE";250908
2084;44;"POPLATEK MESICNE";250908
2045;34;"POPLATEK MESICNE";250909
2058;34;"POPLATEK MESICNE";250909
1190;52;"POPLATEK MESICNE";250909
1067;34;"POPLATEK MESICNE";250910
2629;66;"POPLATEK MESICNE";250910
1774;61;"POPLATEK MESICNE";250910
2156;1;"POPLATEK MESICNE";250911
2349;72;"POPLATEK MESICNE";250911
2614;44;"POPLATEK MESICNE";250911
339;46;"POPLATEK TYDNE";250911
2164;63;"POPLATEK MESICNE";250912
3508;42;"POPLATEK MESICNE";250912
164;60;"POPLATEK MESICNE";250913
1799;9;"POPLATEK MESICNE";250913
1600;1;"POPLATEK MESICNE";250913
3044;72;"POPLATEK MESICNE";250914
3499;51;"POPLATEK MESICNE";250914
1474;63;"POPLATEK MESICNE";250914
2026;64;"POPLATEK MESICNE";250914
1556;54;"POPLATEK MESICNE";250915
6075;19;"POPLATEK MESICNE";250915
1066;16;"POPLATEK TYDNE";250915
2275;1;"POPLATEK MESICNE";250916
5305;47;"POPLATEK MESICNE";250916
1329;53;"POPLATEK MESICNE";250916
3098;1;"POPLATEK MESICNE";250916
4349;74;"POPLATEK MESICNE";250916
2990;30;"POPLATEK MESICNE";250916
3800;30;"POPLATEK MESICNE";250916
3191;72;"POPLATEK MESICNE";250917
2076;18;"POPLATEK MESICNE";250917
1002;50;"POPLATEK MESICNE";250917
8381;14;"POPLATEK MESICNE";250917
1957;33;"POPLATEK MESICNE";250918
3569;1;"POPLATEK MESICNE";250918
10789;75;"POPLATEK MESICNE";250918
831;44;"POPLATEK MESICNE";250918
6083;6;"POPLATEK TYDNE";250919
1669;39;"POPLATEK MESICNE";250919
8268;59;"POPLATEK MESICNE";250919
1063;68;"POPLATEK MESICNE";250919
1532;54;"POPLATEK MESICNE";250919
3179;71;"POPLATEK MESICNE";250920
2906;49;"POPLATEK MESICNE";250920
1538;22;"POPLATEK MESICNE";250920
2640;1;"POPLATEK MESICNE";250921
2921;54;"POPLATEK MESICNE";250921
3431;64;"POPLATEK MESICNE";250921
3967;54;"POPLATEK MESICNE";250922
1173;11;"POPLATEK MESICNE";250922
7632;68;"POPLATEK MESICNE";250922
2339;63;"POPLATEK MESICNE";250922
1100;35;"POPLATEK MESICNE";250923
1484;70;"POPLATEK MESICNE";250923
2801;11;"POPLATEK MESICNE";250923
1113;8;"POPLATEK MESICNE";250923
770;7;"POPLATEK MESICNE";250924
2332;77;"POPLATEK MESICNE";250924
1463;32;"POPLATEK MESICNE";250925
3894;52;"POPLATEK MESICNE";250925
2091;1;"POPLATEK MESICNE";250925
1377;1;"POPLATEK MESICNE";250925
9241;74;"POPLATEK MESICNE";250925
1308;54;"POPLATEK MESICNE";250925
1370;52;"POPLATEK MESICNE";250925
3399;63;"POPLATEK MESICNE";250926
1374;53;"POPLATEK MESICNE";250926
2955;67;"POPLATEK MESICNE";250927
3446;6;"POPLATEK PO OBRATU";250927
3339;1;"POPLATEK MESICNE";250927
1631;10;"POPLATEK MESICNE";250927
2869;68;"POPLATEK MESICNE";250927
2083;1;"POPLATEK MESICNE";250928
1823;3;"POPLATEK MESICNE";250928
2561;59;"POPLATEK MESICNE";250929
972;46;"POPLATEK MESICNE";250929
698;71;"POPLATEK MESICNE";250929
2294;46;"POPLATEK MESICNE";250929
2373;14;"POPLATEK MESICNE";250929
241;15;"POPLATEK MESICNE";250929
2483;1;"POPLATEK MESICNE";250929
569;76;"POPLATEK MESICNE";251001
1500;43;"POPLATEK MESICNE";251001
3232;37;"POPLATEK MESICNE";251002
618;1;"POPLATEK MESICNE";251002
1502;1;"POPLATEK MESICNE";251002
10857;50;"POPLATEK MESICNE";251002
692;69;"POPLATEK MESICNE";251002
3843;62;"POPLATEK MESICNE";251002
3158;71;"POPLATEK MESICNE";251003
3071;41;"POPLATEK MESICNE";251003
1586;1;"POPLATEK MESICNE";251003
3913;23;"POPLATEK MESICNE";251004
822;40;"POPLATEK MESICNE";251004
1155;43;"POPLATEK MESICNE";251004
2807;42;"POPLATEK MESICNE";251004
1751;53;"POPLATEK MESICNE";251004
3904;18;"POPLATEK MESICNE";251005
2252;1;"POPLATEK MESICNE";251005
826;44;"POPLATEK MESICNE";251005
1008;13;"POPLATEK MESICNE";251005
1558;32;"POPLATEK MESICNE";251006
2465;57;"POPLATEK MESICNE";251006
814;76;"POPLATEK MESICNE";251006
325;75;"POPLATEK MESICNE";251006
261;54;"POPLATEK MESICNE";251007
2240;36;"POPLATEK MESICNE";251007
2657;55;"POPLATEK MESICNE";251007
7636;40;"POPLATEK MESICNE";251008
3175;50;"POPLATEK MESICNE";251008
1812;31;"POPLATEK MESICNE";251008
10607;52;"POPLATEK MESICNE";251008
2999;66;"POPLATEK MESICNE";251008
921;10;"POPLATEK MESICNE";251008
2934;1;"POPLATEK MESICNE";251008
3394;23;"POPLATEK MESICNE";251009
1777;60;"POPLATEK MESICNE";251010
1003;28;"POPLATEK MESICNE";251010
4090;72;"POPLATEK MESICNE";251011
3249;74;"POPLATEK MESICNE";251011
472;8;"POPLATEK MESICNE";251011
6950;36;"POPLATEK MESICNE";251012
3271;8;"POPLATEK MESICNE";251012
3329;3;"POPLATEK MESICNE";251012
9677;8;"POPLATEK MESICNE";251013
342;64;"POPLATEK MESICNE";251013
536;14;"POPLATEK MESICNE";251013
350;47;"POPLATEK MESICNE";251013
2475;17;"POPLATEK MESICNE";251013
10063;4;"POPLATEK TYDNE";251013
581;26;"POPLATEK MESICNE";251013
2988;66;"POPLATEK PO OBRATU";251014
3314;25;"POPLATEK MESICNE";251014
4949;33;"POPLATEK MESICNE";251014
713;58;"POPLATEK MESICNE";251015
11325;62;"POPLATEK MESICNE";251015
8628;2;"POPLATEK PO OBRATU";251015
4493;61;"POPLATEK PO OBRATU";251015
410;49;"POPLATEK MESICNE";251015
3776;1;"POPLATEK MESICNE";251016
1577;67;"POPLATEK MESICNE";251016
8784;1;"POPLATEK MESICNE";251016
1645;50;"POPLATEK MESICNE";251016
3454;32;"POPLATEK MESICNE";251017
2046;68;"POPLATEK MESICNE";251017
1492;24;"POPLATEK MESICNE";251017
3143;38;"POPLATEK MESICNE";251018
2709;2;"POPLATEK MESICNE";251018
1541;60;"POPLATEK MESICNE";251018
305;34;"POPLATEK MESICNE";251018
3690;67;"POPLATEK PO OBRATU";251018
3766;29;"POPLATEK PO OBRATU";251018
1745;53;"POPLATEK MESICNE";251019
1090;69;"POPLATEK MESICNE";251019
329;3;"POPLATEK MESICNE";251019
975;1;"POPLATEK MESICNE";251019
5317;28;"POPLATEK MESICNE";251020
6592;1;"POPLATEK MESICNE";251020
1060;6;"POPLATEK MESICNE";251020
473;73;"POPLATEK MESICNE";251020
1464;73;"POPLATEK MESICNE";251021
1819;55;"POPLATEK TYDNE";251021
2502;32;"POPLATEK MESICNE";251021
1888;6;"POPLATEK MESICNE";251021
6902;60;"POPLATEK MESICNE";251022
3877;59;"POPLATEK MESICNE";251022
2290;37;"POPLATEK MESICNE";251022
1330;68;"POPLATEK MESICNE";251022
9037;1;"POPLATEK MESICNE";251022
272;11;"POPLATEK MESICNE";251023
366;1;"POPLATEK MESICNE";251023
1226;1;"POPLATEK MESICNE";251023
2759;46;"POPLATEK MESICNE";251023
1176;19;"POPLATEK MESICNE";251024
1785;52;"POPLATEK MESICNE";251025
5912;45;"POPLATEK MESICNE";251025
199;70;"POPLATEK MESICNE";251026
